Embeddings,Landmarks
1.67022875582308,0.343906808126227
2.05184579948914,0.127961951840517
0.022096209084653,0.222929338931699
3.93249028409006,0.346275383039351
0.702684484495061,0.026478126969427
7.19904287680724,0.26911587517051
4.9421894901218,0.220406314289307
5.04835655151451,0.054754145974993
6.93129773654181,0.358078560647056
3.41788019218188,0.102926915227038
4.97354573550058,0.285628060790901
1.17285749422561,0.034184873957955
2.00586540687625,0.004260382590185
4.02785394516859,0.062613719725167
0.20904947412061,0.059004804199994
3.55461804517722,0.180181028231257
3.27406395062707,0.163829288142573
0.602045427734679,0.018285089634193
1.99955378170122,0.135371685963053
4.27005566442645,0.208979094951626
1.56870589381124,0.005891697328199
1.05465382024741,0.112845930034303
7.10902888873776,0.046314082651266
1.89640934276167,0.341386842595599
4.15171016023676,0.054414053107639
5.18828717532487,0.097870783715728
2.74274089578721,0.208979094951626
0.566501306957925,0.155748835791022
0.563663650490809,0.3870692131948
1.9717456279422,0.330627739738559
0.362947315173842,0.371210095889538
1.30051575599073,0.042587323538963
2.11082059355416,0.139510685409673
1.53824798610223,0.276807759844881
3.42235739307471,0.305703108558701
2.68766382922686,0.143782634809091
5.71648678022678,0.305908087450654
0.408168331478288,0.159496628690266
4.78879574626121,0.248843287225006
2.36110580375801,0.139805287186867
0.94785074537456,0.022360535538318
2.50411799527653,0.143782634809091
5.06489305667093,0.119112521091552
5.31497312729128,0.3870692131948
0.36012135664715,0.095164275123712
5.28611489035928,0.256641470453845
0.862270264898268,0.103101633975157
2.39433699896588,0.20454894837987
3.32199422270388,0.177563872572388
1.12248501383258,0.325987194847739
0.983774929719881,0.20434417661871
2.0675132500683,0.220406314289307
1.15254880732093,0.038499570341298
1.06867421238086,0.163668437927677
5.07818746706301,0.229243621454256
1.24399261690545,0.025871955401707
3.15571716273978,0.103087667898707
0.260996414143185,0.106568198621111
0.648306041884718,0.408890241791717
5.88640823881829,0.127293804260248
4.98760795948251,0.088022150382104
0.832824586537924,0.115391785577221
1.33010500873233,0.179886545567749
2.72029777404556,0.325987194847739
0.217593819404907,0.216776792268935
4.40595659669681,0.20434417661871
5.1839008937146,0.248814609723416
3.70251767597541,0.26911587517051
1.80959877426465,0.162214696112648
0.134404368557547,0.119112521091552
2.29804457591775,0.163829288142573
2.71919389014645,0.046342702225643
2.22946357677223,0.265147238367739
1.28467420401098,0.077632818407301
1.53353982909444,0.281048974158757
0.371928357205688,0.346275383039351
0.278368756947558,0.062613719725167
4.03220585125801,0.000321496551212
1.03854665125,0.079211052123132
5.41308603471361,0.346275383039351
4.3559972395022,0.289392562692315
0.050166113383235,0.16353379147187
2.30619403476494,0.155748835791022
0.978737678454912,0.066092843190065
0.186324101618085,0.135558065541666
3.20091582537722,0.100395714788409
3.01467172750232,0.163681381247278
0.903220107318071,0.188021452450633
1.38464083575155,0.044734958758937
3.80669671774567,0.038794470114993
2.47710191302113,0.074961253303849
4.22498288743461,0.026478126969427
1.7198328582989,0.18257088898963
6.14653526400719,0.120638283270129
0.318090320500006,0.143577987226459
2.74852032130622,0.144308043674302
4.24994806088749,0.004260382590185
2.44669021634389,0.391507429176469
6.07870377057408,0.067242082363406
1.4194433601,0.080157238984755
1.71643926330402,0.005863089325947
2.20310026829825,0.074647323055422
1.38183560452804,0.184084684330331
5.45991566359744,0.164033977109746
0.910735630454867,0.167882105497454
5.06002961592038,0.188050112562184
0.354462183177271,0.20434417661871
4.37339763901019,0.32619221519155
0.109842814101205,0.135586633080384
2.40014741460187,0.058709964049678
5.36928815315028,0.087477946429408
5.56598066780214,0.305703108558701
2.48110720416965,0.36677277723442
0.260388326952102,0.175964079822785
4.75749161279655,0.159700656510975
0.984638524568686,0.256930975068794
6.74516071035241,0.310342715215038
2.79138001584078,0.25620836460359
3.02114473234458,0.047609132341969
1.19509594106485,0.32619221519155
0.931675714921686,0.082848647830965
4.06765663327563,0.196132895848406
5.82482459771792,0.042587323538963
3.83979870252663,0.179886545567749
8.43007622264128,0.038499570341298
4.77293079508951,0.085177434303074
0.431766323321714,0.00213783702597
2.68896058065588,0.285628060790901
3.16767895446589,0.204183261342136
1.08037415386848,0.220406314289307
1.11593522151606,0.281048974158757
1.42307785729875,0.258268502701842
1.88631425966089,0.228546126324057
1.06548023204629,0.240419728726458
2.19064006967065,0.243102444301223
2.34102745193812,0.317156623281651
1.32289862558484,0.079211052123132
1.34753401503937,0.343906808126227
4.23918845998587,0.179682558998054
0.251662491935599,0.179886545567749
1.04702612620983,0.006261215253507
5.9208008958253,0.260749466511321
0.219561424114044,0.115126138655414
0.00216332438678,0.119112521091552
1.28799969592144,0.112888952382772
2.64917136692532,0.187568031275771
0.468297126121137,0.143782634809091
1.7375116783696,0.123169995575464
0.401649962394547,0.155748835791022
4.31086107199493,0.26535213438247
